Status/Delivery Method,Capacity,Seats Taken,Seats Remaining,CRN,Course Code,Course Name,Credits,Class Days,Class Start Time,Class End Time,Class Location,Exam Days,Exam Start Time,Exam End Time,Exam Location,Instructor,Term Length
on campus,30,14,10,10488,MCB 3020C,General Microbiology,4,T R,01:30pm,04:15pm,Whitaker Hall 268,T,12:30pm,02:45pm,Whitaker Hall 268,"James, K.",Full Term
closed,30,0,1,10486,MCB 3020C,General Microbiology,4,M W,04:30pm,07:15pm,Whitaker Hall 268,,,,,"Fiester, S.",Full Term
closed,30,0,5,12534,MCB 3020C,General Microbiology,4,M W,10:30am,01:15pm,Whitaker Hall 268,,,,,"DeJarnette, J.",Full Term
on campus,30,11,9,10489,MCB 4223C,Food Microbiology,3,T R,08:00am,10:15am,Whitaker Hall 268,,,,,"DeJarnette, J.",Full Term
closed,35,0,7,15688,MGF 1130,Thinking Mathematically,3,M W F,09:30am,10:20am,Reed Hall 139,S,07:30am,09:45am,Reed Hall 139,"Awad, E.",Full Term
closed,35,0,0,15689,MGF 1130,Thinking Mathematically,3,T R,10:30am,11:45am,Whitaker Hall 101,T,10:00am,12:15pm,Whitaker Hall 101,"Johnson, B.",Full Term
on campus,35,6,7,15694,MGF 1130,Thinking Mathematically,3,M W F,08:30am,09:20am,Griffin Hall 172,F,07:30am,09:45am,Griffin Hall 172,"Awad, E.",Full Term
closed,35,0,7,15691,MGF 1130,Thinking Mathematically,3,M W F,01:30pm,02:20pm,Seidler Hall 220,W,12:30pm,02:45pm,Seidler Hall 220,"Swiersz, T.",Full Term
on campus,35,9,7,15692,MGF 1130,Thinking Mathematically,3,M W F,03:30pm,04:20pm,Merwin Hall 115,F,12:30pm,02:45pm,Merwin Hall 115,"Swiersz, T.",Full Term
closed,35,0,1,15690,MGF 1130,Thinking Mathematically,3,T R,09:00am,10:15am,Merwin Hall 205,R,07:30am,09:45am,Merwin Hall 205,"Johnson, B.",Full Term
on campus,35,2,7,13479,MHF 2191,Mathematical Foundations,3,T R,01:30pm,02:45pm,Merwin Hall 116,,,,,"Ellis, J.",Full Term
on campus,35,14,7,12412,MHF 2191,Mathematical Foundations,3,M W F,09:30am,10:20am,Merwin Hall 107,,,,,"Sinha Roy, S.",Full Term
on campus,24,3,0,15902,MHS 6070,Mental Disorders,3,W,05:30pm,08:15pm,Student and Comm Counsel Ctr 203,,,,,"Gorritz, F.",Full Term
closed,25,0,0,14498,MHS 6070,Mental Disorders,3,W,05:30pm,08:15pm,Marieb Hall 214,,,,,"Hall, S.",Full Term
on campus,25,6,0,12452,MHS 6340,Career Development,3,R,05:30pm,08:15pm,Student and Comm Counsel Ctr 213,,,,,"Dugger, S.",Full Term
closed,25,0,3,10004,MHS 6404,Intro to Couns Theory and Tech,3,M,05:30pm,08:15pm,Student and Comm Counsel Ctr 203,,,,,"Gorritz, F.",Full Term
on campus,25,4,0,15925,MHS 6404,Intro to Couns Theory and Tech,3,M,05:30pm,08:15pm,Student and Comm Counsel Ctr 213,,,,,"Nguyen, L.",Full Term
on campus,25,14,0,15903,MHS 6422,Play Therapy,3,W,05:30pm,08:15pm,Student and Comm Counsel Ctr 213,,,,,"Russell, B.",Full Term
closed,25,0,0,15904,MHS 6423,Counseling Children & Adol,3,S,09:00am,05:00pm,Student and Comm Counsel Ctr 203,,,,,"Dugger, S.",Full Term
on campus,25,17,0,12455,MHS 6446,Couple/Relationship Counseling,3,W,05:30pm,08:15pm,Merwin Hall 218,,,,,"Brown-Simpson, S.",Full Term
closed,25,0,0,15927,MHS 6700,Legal & Ethical Iss. in Coun.,3,T,05:30pm,08:15pm,Student and Comm Counsel Ctr 203,,,,,"Nguyen, L.",Full Term
on campus,25,6,0,15926,MHS 6700,Legal & Ethical Iss. in Coun.,3,R,05:30pm,08:15pm,Student and Comm Counsel Ctr 203,,,,,"Nguyen, L.",Full Term
on campus,25,5,0,15847,MHS 6710,Research and Prog Evaluation,3,T,05:30pm,08:15pm,Student and Comm Counsel Ctr 213,,,,,"Hall, S.",Full Term
on campus,8,2,0,15905,MHS 6830,CMHC Counseling Internship,1,M,05:30pm,08:15pm,Student and Comm Counsel Ctr 201J,,,,,"Wenk, J.",Full Term
on campus,8,1,0,14503,MHS 6830,CMHC Counseling Internship,1,M,05:30pm,08:15pm,Student and Comm Counsel Ctr 112,,,,,"Russell, B.",Full Term
closed,6,0,0,15034,MHS 6830,CMHC Counseling Internship,1,R,05:30pm,08:15pm,Student and Comm Counsel Ctr 112,,,,,"Goldfarb, W.",Full Term
on campus,6,3,0,14504,MHS 6830,CMHC Counseling Internship,1,R,05:30pm,08:15pm,Marieb Hall 447,,,,,"Gorritz, F.",Full Term
closed,8,0,0,14502,MHS 6830,CMHC Counseling Internship,1,M,05:30pm,08:15pm,Marieb Hall 447,,,,,"Brown-Simpson, S.",Full Term
on campus,6,1,0,14505,MHS 6830,CMHC Counseling Internship,1,R,05:30pm,08:15pm,Student and Comm Counsel Ctr 201J,,,,,"Russell, B.",Full Term
closed,26,-9,5,11619,MLS 4308,Hematology/Hemostasis,3,,,,Online (Virtual),,,,,"Marsh, E.",Full Term
closed,26,-12,5,11620,MLS 4404,Diagnostic Microbiology,3,,,,Online (Virtual),,,,,"Zemplinski, J.",Full Term
closed,26,-3,5,11621,MLS 4550,Immunohematology & Transfusion,3,,,,Online (Virtual),,,,,"Hinds, S.",Full Term
closed,26,-4,5,11622,MLS 4627,Clinical Biochemistry,3,,,,Online (Virtual),,,,,"Marsh, E.",Full Term
on campus,20,1,0,11623,MLS 4823C,Clinical Immunohematology Prac,3,,,,Off Campus Site TBA TBA,M T W R,08:00am,03:00pm,Marieb Hall 400,"Zemplinski, J.",Full Term
off campus,20,1,0,11746,MLS 4826C,Clinical Immunology Practicum,2,,,,Off Campus Site TBA TBA,,,,,"Marsh, E.",Full Term
off campus,10,10,0,15089,MLS 4940C,Molecular Biology Practicum,6,,,,Off Campus Site TBA TBA,,,,,"Zemplinski, J.",Full Term
closed,20,0,0,11778,MMC 2604,News Literacy,3,T R,12:00pm,01:15pm,Daniels Public Media Center 111,,,,,"Millner, L.",Full Term
on campus,20,11,0,16160,MMC 2604,News Literacy,3,M W F,01:30pm,02:20pm,Daniels Public Media Center 28,,,,,"Miller, G.",Full Term
on campus,56,41,10,11785,MMC 3020,Grammar,1,W,02:30pm,03:20pm,Daniels Public Media Center 111,,,,,"Millner, L.",Full Term
closed,20,0,4,11783,MMC 3104,Writing for a Mass Audience,3,T R,12:00pm,01:15pm,Daniels Public Media Center 28,,,,,"Kempton, S.",Full Term
closed,20,0,2,11784,MMC 3125,News Reporting and Writing,3,T R,03:00pm,04:15pm,Daniels Public Media Center 28,,,,,"Walcher, M.",Full Term
on campus,10,9,0,13563,MUC 3213,Music Composition I,3,F,04:30pm,07:15pm,Music Building 214,,,,,"Allison, S.",Full Term
on campus,24,11,0,11824,MUE 2040,Introduction to Music Teaching,1,W,11:30am,12:20pm,Music Building 206,,,,,"Bewie, E.",Full Term
off campus,5,3,0,14738,MUE 3304,Piano Pedagogy II,3,,,,Off site to be announced,,,,,"Albergo, C.",Full Term
on campus,16,2,0,11826,MUE 3343,String Methods and Materials,1,M,07:30pm,09:10pm,Music Building 206,,,,,"Grant, N.",Full Term
on campus,17,1,0,11827,MUE 3475,Percussion Methods & Materials,2,M W,10:30am,11:20am,Music Building 112,W,10:00am,12:15pm,Music Building 112,"Jones, T.",Full Term
on campus,15,11,0,16171,MUE 3487,Instrumental Pedagogy,3,M W,10:30am,11:45am,Music Building 120,,,,,"Holmes, J.",Full Term
on campus,20,16,0,11855,MUE 4344,Teaching Instrumental Music,3,T R,09:00am,10:15am,Music Building 120,R,07:30am,09:45am,Music Building 120,"Yontz, T.",Full Term
on campus,15,12,0,16095,MUE 4480,Marching Band Techniques,1,T,05:30pm,06:45pm,Music Building 120,,,,,"Webb, R.",Full Term
on campus,10,6,0,11858,MUE 4492,Choral Lit and Conducting Tech,3,T R,10:30am,11:45am,Music Building 206,T,08:15pm,10:30pm,Music Building 206,"Ijames, B.",Full Term
on campus,10,5,0,12705,MUE 4939,Senior Capstone in Mus Ed,3,,,,Off site to be announced,,,,,"Bewie, E.",Full Term
on campus,15,6,0,11859,MUG 3204,Instr. Lit. & Cond. Techniques,3,M W,11:30am,12:45pm,Music Building 112,,,,,"Yontz, T.",Full Term
distance learning,25,3,5,16107,MUH 2512,World Music Cultures,3,,,,Online (Virtual),,,,,"Cimarusti, T.",Full Term
distance learning,25,7,5,11860,MUH 2512,World Music Cultures,3,,,,Online (Virtual),,,,,"Cimarusti, T.",Full Term
on campus,15,6,0,12361,MUH 3211,Survey of Music History I,3,T R,07:30am,08:45am,Merwin Hall 124,T,07:30am,09:45am,Merwin Hall 124,"Nashman, J.",Full Term
on campus,30,21,0,15705,MUH 3212,Survey of Music History II,3,T R,09:00am,10:15am,Whitaker Hall 101,R,07:30am,09:45am,Whitaker Hall 101,"Cimarusti, T.",Full Term
closed,60,0,5,11867,MUL 2010,Music Appreciation,3,,,,Online (Virtual),,,,,"Robertson, B.",Full Term
closed,25,0,5,16108,MUL 2010,Music Appreciation,3,,,,Online (Virtual),,,,,"Cimarusti, T.",Full Term
on campus,60,15,5,12921,MUL 2010,Music Appreciation,3,M W F,10:30am,11:20am,Griffin Hall 172,W,10:00am,12:15pm,Griffin Hall 172,"Robertson, B.",Full Term
closed,60,0,3,11865,MUL 2010,Music Appreciation,3,,,,Online (Virtual),,,,,"Nashman, J.",Full Term
on campus,16,15,0,13432,MUL 4602,Vocal Literature,2,T R,09:30am,10:20am,Music Building 206,T,10:00am,12:15pm,Music Building 206,"Aubin, I.",Full Term
on campus,40,17,0,11868,MUN 1120,Symphonic Band,1,M W,02:00pm,03:50pm,Music Building 112,,,,,"Jones, T.",Full Term
on campus,38,8,0,11870,MUN 1310,University Choir,1,T R,03:00pm,04:25pm,Music Building 104,,,,,"Brown, T.",Full Term
on campus,28,4,0,13455,MUN 1320,Bel Canto Choir,0,M W,02:30pm,03:45pm,Music Building 104,,,,,"Ijames, B.",Full Term
on campus,30,21,0,14672,MUN 1330,Cantabile Choir,0,M W F,12:30pm,01:20pm,Music Building 104,,,,,"Ijames, B.",Full Term
on campus,30,18,0,11965,MUN 2210,Symphony Orchestra,1,T,06:45pm,08:45pm,Music Building 112,R,02:15pm,04:15pm,Music Building 112,"Szabo, K.",Full Term
on campus,20,13,0,11871,MUN 3133,Symphonic Band,0,M W,02:00pm,03:50pm,Music Building 112,,,,,"Jones, T.",Full Term
on campus,10,6,0,11872,MUN 3313,University Choir,0,T R,03:00pm,04:25pm,Music Building 104,,,,,"Brown, T.",Full Term
on campus,20,17,0,13457,MUN 3323,Bel Canto Choir,0,M W,02:30pm,03:45pm,Music Building 104,,,,,"Ijames, B.",Full Term
on campus,30,30,0,14673,MUN 3333,Cantabile Choir,0,M W F,12:30pm,01:20pm,Music Building 104,,,,,"Ijames, B.",Full Term
on campus,35,11,0,11873,MUN 3343,Chamber Singers,0,M T W R,01:30pm,02:25pm,Music Building 104,,,,,"Brown, T.",Full Term
on campus,10,5,0,11880,MUN 3453,Piano Ensemble,0,,,,Off site to be announced,,,,,"Baron, M.",Full Term
off campus,12,12,0,11883,MUN 3463,Instrumental Chamber Music,0,,,,Off site to be announced,,,,,"Robertson, B.",Full Term
on campus,12,4,0,11884,MUN 3463,Instrumental Chamber Music,0,,,,Off site to be announced,,,,,"Jones, T.",Full Term
on campus,18,13,0,13606,MUN 3463,Instrumental Chamber Music,0,T,02:15pm,04:15pm,Music Building 112,,,,,"Szabo, K.",Full Term
off campus,24,18,0,13280,MUN 3463,Instrumental Chamber Music,0,,,,Off site to be announced,,,,,"Yontz, T.",Full Term
on campus,40,30,0,11882,MUN 3463,Instrumental Chamber Music,0,W,05:30pm,06:20pm,Music Building 112,,,,,"Robertson, B.",Full Term
on campus,50,19,0,11885,MUN 4143,Wind Orchestra,0,T R,12:00pm,02:00pm,Music Building 112,,,,,"Yontz, T.",Full Term
on campus,30,16,0,11966,MUN 4213,Symphony Orchestra,0,T,06:45pm,08:45pm,Music Building 112,R,02:15pm,04:15pm,Music Building 112,"Szabo, K.",Full Term
on campus,25,14,0,11905,MUN 4713L,Jazz Ensemble,0,M,04:30pm,06:20pm,Music Building 112,F,02:30pm,03:20pm,Music Building 112,"Robertson, B.",Full Term
on campus,16,12,0,12922,MUO 3503,Opera/Musical Theater Workshop,0,F,02:30pm,04:30pm,Music Building 104,M,06:00pm,08:00pm,Music Building 120,"Darnell, D.",Full Term
on campus,140,61,0,11923,MUS 1010,Recital Attendance,0,W,04:00pm,04:55pm,Music Building 104,,,,,"Montgomery, J.",Full Term
closed,20,0,0,11924,MUS 1360,Intro to Music Technology,1,F,03:30pm,04:20pm,Music Building 112,F,12:30pm,02:45pm,Music Building 112,"Webb, A.",Full Term
on campus,12,5,0,11926,MUS 2202,Diction II,1,M,11:30am,01:20pm,Music Building 206,F,10:00am,12:15pm,Music Building 206,"Frank, R.",Full Term
on campus,15,10,0,13243,MUS 2202,Diction II,1,T R,08:30am,09:20am,Music Building 206,R,10:00am,12:15pm,Music Building 206,"Aubin, I.",Full Term
off campus,10,10,0,13463,MUS 3953,Junior Recital,0,,,,Off site to be announced,,,,,"Baron, M.",Full Term
off campus,10,6,0,11928,MUS 3953,Junior Recital,0,,,,Off site to be announced,,,,,"Darnell, D.",Full Term
off campus,15,11,0,11929,MUS 3953,Junior Recital,0,,,,Off site to be announced,,,,,"Szabo, K.",Full Term
off campus,10,8,0,12924,MUS 3953,Junior Recital,0,,,,Off site to be announced,,,,,"Yontz, T.",Full Term
on campus,25,14,0,16133,MUS 4930,ST:Music Entrepreneurship,3,T R,12:00pm,01:15pm,Music Building 206,,,,,"Robertson, B.",Full Term
off campus,2,2,0,16083,MUS 4930,ST:Class Piano IV,1,,,,Off Campus Site TBA TBA,,,,,"Albergo, C.",Full Term
off campus,10,5,0,11931,MUS 4940,Internship in Music,9,,,,Off Campus Site TBA TBA,,,,,"Bewie, E.",Full Term
closed,5,-1,0,15708,MUS 4954,Senior Recital,0,,,,Off site to be announced,,,,,"Szabo, K.",Full Term
off campus,5,3,0,13470,MUS 4954,Senior Recital,0,,,,Off site to be announced,,,,,"Baron, M.",Full Term
off campus,5,3,0,11933,MUS 4954,Senior Recital,0,,,,Off site to be announced,,,,,"Yontz, T.",Full Term
on campus,5,1,0,12925,MUS 4954,Senior Recital,0,,,,Off site to be announced,,,,,"Darnell, D.",Full Term
closed,22,-1,0,11938,MUT 1112,Music Theory II,3,M W F,09:30am,10:20am,Music Building 214,S,07:30am,09:45am,Music Building 214,"D'Albora, M.",Full Term
on campus,22,12,0,11937,MUT 1112,Music Theory II,3,M W F,08:30am,09:20am,Music Building 214,W,07:30am,09:45am,Music Building 214,"D'Albora, M.",Full Term
on campus,20,14,0,11940,MUT 1242,Aural Skills II,1,T R,11:30am,12:20pm,Music Building 214,,,,,"D'Albora, M.",Full Term
closed,20,0,0,11941,MUT 1242,Aural Skills II,1,T R,10:30am,11:20am,Music Building 214,,,,,"D'Albora, M.",Full Term
on campus,20,13,0,14006,MUT 1242,Aural Skills II,1,T R,12:30pm,01:20pm,Music Building 214,,,,,"D'Albora, M.",Full Term
on campus,20,16,0,12706,MUT 2117,Music Theory IV,3,M W F,10:30am,11:20am,Music Building 214,W,10:00am,12:15pm,Music Building 214,"Allison, S.",Full Term
on campus,20,1,0,11943,MUT 2117,Music Theory IV,3,M W F,11:30am,12:20pm,Music Building 214,S,10:00am,12:15pm,Music Building 214,"Allison, S.",Full Term
on campus,20,3,0,12707,MUT 2247,Aural Skills IV,1,T R,09:30am,10:20am,Music Building 214,,,,,"Allison, S.",Full Term
on campus,20,14,0,11944,MUT 2247,Aural Skills IV,1,T R,08:30am,09:20am,Music Building 214,,,,,"Allison, S.",Full Term
on campus,14,3,0,11946,MUT 3611,Form and Analysis,2,M W,09:30am,10:20am,Music Building 120,S,07:30am,09:45am,Music Building 120,"Szabo, K.",Full Term
on campus,18,7,0,11947,MUY 1000,Introduction to Music Therapy,3,M W F,09:30am,10:20am,Music Building 206,S,07:30am,09:45am,Music Building 206,"Sena Moore, K.",Full Term
on campus,15,5,0,11948,MUY 2203,Orientation to Practice,3,M W F,10:30am,11:20am,Music Building 206,W,12:30pm,02:45pm,Music Building 206,"Montgomery, J.",Full Term
on campus,15,8,0,11949,MUY 3101,Music Therapy Competencies I,3,M W,08:30am,09:20am,Online (Virtual),F,08:30am,09:20am,Music Building 206,"King, C.",Full Term
off campus,15,15,0,13481,MUY 3942,Music Therapy Practicum I,2,,,,Off Campus Site TBA,,,,,"Montgomery, J.",Full Term
off campus,15,8,0,11950,MUY 3943,Music Therapy Practicum II,2,,,,Off Campus Site TBA TBA,,,,,"Montgomery, J.",Full Term
distance learning,10,10,0,15706,MUY 4934,Senior Capstone in Mus Therapy,3,,,,Online (Virtual),,,,,"Register, D.",Full Term
distance learning,10,8,0,12708,MUY 4934,Senior Capstone in Mus Therapy,3,,,,Online (Virtual),,,,,"Sena Moore, K.",Full Term
off campus,10,9,0,12923,MUY 4940,Music Therapy Internship,9,,,,Off Campus Site TBA TBA,,,,,"Sena Moore, K.",Full Term
off campus,10,10,0,15707,MUY 4940,Music Therapy Internship,9,,,,Off Campus Site TBA TBA,,,,,"Register, D.",Full Term
off campus,15,15,0,13482,MUY 4941,Music Therapy Practicum III,2,,,,Off Campus Site TBA,,,,,"Montgomery, J.",Full Term
off campus,5,5,0,11975,MVB 1011,Freshman Applied Trumpet,1,,,,Off site to be announced,,,,,"Sonneborn, M.",Full Term
off campus,5,5,0,15719,MVB 1012,Freshman Applied Horn,1,,,,Off site to be announced,,,,,"Leonard, T.",Full Term
off campus,5,5,0,15720,MVB 1013,Freshman Applied Trombone,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,14642,MVB 1014,Freshman Applied Euphonium,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,14640,MVB 1015,Freshman Applied Tuba,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,11976,MVB 2021,Sophomore Applied Trumpet,1,,,,Off site to be announced,,,,,"Sonneborn, M.",Full Term
off campus,5,5,0,15114,MVB 2022,Sophomore Applied Horn,1,,,,Off site to be announced,,,,,"Leonard, T.",Full Term
off campus,5,5,0,11985,MVB 2023,Sophomore Applied Trombone,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,15724,MVB 2025,Sophomore Applied Tuba,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,13487,MVB 2424,Sophomore Applied Euphonium,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,14627,MVB 3431,Junior Applied Trumpet,1,,,,Off site to be announced,,,,,"Sonneborn, M.",Full Term
off campus,5,5,0,15733,MVB 3432,Junior Applied Horn,1,,,,Off site to be announced,,,,,"Leonard, T.",Full Term
off campus,5,5,0,15740,MVB 3433,Junior Applied Trombone,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,15741,MVB 3434,Junior Applied Euphonium,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,13491,MVB 3435,Junior Applied Tuba,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,15746,MVB 4441,Senior Applied Trumpet,1,,,,Off site to be announced,,,,,"Sonneborn, M.",Full Term
off campus,5,5,0,15734,MVB 4442,Senior Applied Horn,1,,,,Off site to be announced,,,,,"Leonard, T.",Full Term
off campus,5,5,0,15742,MVB 4443,Senior Applied Trombone,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,15743,MVB 4444,Senior Applied Euphonium,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,14641,MVB 4445,Senior Applied Tuba,1,,,,Off site to be announced,,,,,"Kastner, R.",Full Term
off campus,5,5,0,15156,MVK 1011,Freshman Applied Piano,1,,,,Off site to be announced,,,,,"Baron, M.",Full Term
off campus,5,5,0,12041,MVK 1011,Freshman Applied Piano,1,,,,Off Campus Site TBA,,,,,"Seal, M.",Full Term
closed,13,0,0,13610,MVK 1112,Class Piano II,1,T R,09:30am,10:20am,Music Modular Bldg 101,T,10:00am,12:15pm,Music Modular Bldg 101,"Bewie, E.",Full Term
on campus,13,4,0,15702,MVK 1112,Class Piano II,1,T R,01:30pm,02:20pm,Music Modular Bldg 101,T,08:15pm,10:30pm,Music Modular Bldg 101,"Bewie, E.",Full Term
closed,13,0,0,11970,MVK 1112,Class Piano II,1,T R,08:30am,09:20am,Music Modular Bldg 101,R,07:30am,09:45am,Music Modular Bldg 101,"Bewie, E.",Full Term
off campus,5,5,0,12042,MVK 2021,Sophomore Applied Piano,1,,,,Off site to be announced,,,,,"Seal, M.",Full Term
off campus,5,5,0,15729,MVK 2021,Sophomore Applied Piano,1,,,,Off site to be announced,,,,,"Baron, M.",Full Term
on campus,13,2,0,14649,MVK 2122,Class Piano IV,1,T R,12:30pm,01:20pm,Music Modular Bldg 101,T,12:30pm,02:45pm,Music Modular Bldg 101,"Albergo, C.",Full Term
closed,13,0,0,15703,MVK 2122,Class Piano IV,1,T R,11:30am,12:20pm,Music Modular Bldg 101,R,10:00am,12:15pm,Music Modular Bldg 101,"Albergo, C.",Full Term
off campus,5,5,0,12043,MVK 3231,Junior Applied Piano,1,,,,Off site to be announced,,,,,"Seal, M.",Full Term
off campus,5,5,0,15735,MVK 3231,Junior Applied Piano,1,,,,Off site to be announced,,,,,"Baron, M.",Full Term
off campus,5,5,0,15157,MVK 4241,Senior Applied Piano,1,,,,Off site to be announced,,,,,"Baron, M.",Full Term
off campus,5,5,0,12044,MVK 4241,Senior Applied Piano,1,,,,Off site to be announced,,,,,"Seal, M.",Full Term
on campus,5,5,0,11996,MVP 1311,Freshman Applied Percussion,1,F,11:30am,01:10pm,Music Building 112,,,,,"Jones, T.",Full Term
on campus,5,5,0,11997,MVP 2321,Sophomore Applied Percussion,1,F,11:30am,01:10pm,Music Building 112,,,,,"Jones, T.",Full Term
on campus,5,5,0,11998,MVP 3431,Junior Applied Percussion,1,F,11:30am,01:10pm,Music Building 112,,,,,"Jones, T.",Full Term
on campus,5,5,0,13506,MVP 4441,Senior Applied Percussion,1,F,11:30am,01:10pm,Music Building 112,,,,,"Jones, T.",Full Term
off campus,5,5,0,14653,MVS 1011,Freshman Applied Violin,1,,,,Off site to be announced,,,,,"Gao, M.",Full Term
off campus,5,5,0,12000,MVS 1011,Freshman Applied Violin,1,,,,Off site to be announced,,,,,"Szabo, K.",Full Term
off campus,1,1,0,16094,MVS 1012,Freshman Applied Viola,1,,,,Off site to be announced,,,,,"Szabo, K.",Full Term
off campus,5,5,0,12004,MVS 1012,Freshman Applied Viola,1,,,,Off site to be announced,,,,,"Filner, C.",Full Term
off campus,5,5,0,12008,MVS 1013,Freshman Applied Cello,1,,,,Off site to be announced,,,,,"Liu, S.",Full Term
on campus,15,14,0,11973,MVS 1116,Class Guitar,1,T R,05:30pm,06:20pm,Music Modular Bldg 102,T,03:00pm,05:15pm,Music Modular Bldg 102,"Ferlazzo, G.",Full Term
on campus,15,10,0,16085,MVS 1116,Class Guitar,1,T R,04:30pm,05:20pm,Music Modular Bldg 102,R,03:00pm,05:15pm,Music Modular Bldg 102,"Ferlazzo, G.",Full Term
on campus,5,5,0,13285,MVS 1414,Freshman Applied Double Bass,1,F,01:00pm,01:50pm,Music Building 206,,,,,"Robertson, B.",Full Term
on campus,5,5,0,15709,MVS 1414,Freshman Applied Double Bass,1,F,01:00pm,01:50pm,Music Building 206,,,,,"Nashman, J.",Full Term
off campus,5,5,0,12001,MVS 2021,Sophomore Applied Violin,1,,,,Off site to be announced,,,,,"Szabo, K.",Full Term
off campus,5,5,0,13509,MVS 2021,Sophomore Applied Violin,1,,,,Off site to be announced,,,,,"Gao, M.",Full Term
off campus,5,5,0,15730,MVS 2022,Sophomore Applied Viola,1,,,,Off site to be announced,,,,,"Filner, C.",Full Term
off campus,5,5,0,12726,MVS 2423,Sophomore Applied Cello,1,,,,Off site to be announced TBA,,,,,"Liu, S.",Full Term
on campus,5,5,0,13512,MVS 2424,Sophomore Applied Double Bass,1,F,01:00pm,01:50pm,Music Building 206,,,,,"Robertson, B.",Full Term
on campus,5,5,0,15710,MVS 2424,Sophomore Applied Double Bass,1,F,01:00pm,01:50pm,Music Building 206,,,,,"Nashman, J.",Full Term
off campus,5,5,0,14654,MVS 3431,Junior Applied Violin,1,,,,Off site to be announced,,,,,"Gao, M.",Full Term
off campus,5,5,0,15747,MVS 3431,Junior Applied Violin,1,,,,Off site to be announced,,,,,"Szabo, K.",Full Term
off campus,5,5,0,12725,MVS 3432,Junior Applied Viola,1,,,,Off site to be announced,,,,,"Filner, C.",Full Term
off campus,5,5,0,12010,MVS 3433,Junior Applied Cello,1,,,,Off site to be announced,,,,,"Liu, S.",Full Term
on campus,5,5,0,13511,MVS 3434,Junior Applied Double Bass,1,F,01:00pm,01:50pm,Music Building 206,,,,,"Robertson, B.",Full Term
on campus,5,5,0,15247,MVS 3434,Junior Applied Double Bass,1,F,01:00pm,01:50pm,Music Building 206,,,,,"Nashman, J.",Full Term
